comment,emoji_sentiment,caps_count,yelling_alert,profanity_score,polarity,subjectivity,length,num_words
during july th holiday weekend it was packed very crowded and very uncomfortable could not view the shows,0.0,0,0,0.17602412944436852,-0.225,0.65,-0.4461442948275186,-0.5612018712062451
we went a few days ago wonderful sunset bring flashlight for on the way back down,0.0,0,0,0.021815480950331936,0.16111111111111112,0.34722222222222227,-0.7442490486619695,-0.6898101573691712
baggage is slower than ever and sa has to many employees giving directions,0.0,0,0,0.019848409325826127,0.5,0.5,-0.831196268530351,-0.8827225866135604
busy airport experience as always the tram was too full and ran too infrequently the gate agents were kind but busy the hard floors were easy to pull luggage and that is helpful,0.0,0,0,0.05540412721354036,0.21527777777777776,0.5708333333333333,0.4481699666758341,0.40336027501570076
they loved the ride once it got started and went all the way thru a lot of technical problems but aside from that it was a good experience very friendly staff fun thing to do right along the branson strip,0.0,0,0,0.012923815859221552,0.41220238095238093,0.48095238095238096,0.7835378147395914,0.8534892765859421
good but the earthquake cafe needs to be at least a,0.0,0,0,0.0674059293079314,0.19999999999999998,0.5,-1.116879990955033,-1.0113308727764865
amazing sa phenomenal restaurant bar service i was at terminal c like wow happy to fly to and through atlanta again smiling face with hearts longhorn service is the sh t,0.4588,0,0,0.07732243140891888,0.5599999999999999,0.86,0.3488017153976838,0.27475198885277463
i was surprised with the experience here and love how they showed history of singapore it s like a museum here with all the figures the best part is the d marvel movie are presenting in the screen,0.0,0,0,0.00440853482750574,0.5333333333333333,0.6,0.6841695634614411,0.724880990423016
it was very nice and clean a lot of different areas for the kids to explore i really liked the getting part at the end it s very small and not really worth the price you pay to get in i would have also loved more signs telling you about the different fish,0.0,0,0,0.03909836970988467,0.2746296296296296,0.6244444444444445,1.4170104166377995,1.6894431366449618
went to mcdonald s just to get food the staff was the rules people i have ever met in my life they got all my children s orders all wrong and they were not happy,0.0,0,0,0.34571066198620104,-0.45,0.95,0.2494334641195335,0.5319685611786269
all new airport super easy to navigate and lots of choices for food and drinks,0.0,0,0,0.009875256564844729,0.301010101010101,0.6515151515151515,-0.7815121428912759,-0.7541143004506342
more room for animals tickets are very expensive the animals don t have much room to roam and some were visibly distressed,0.0,0,0,0.03784520605857817,0.016666666666666663,0.5366666666666666,-0.23498676086144923,-0.30398529888039283
spent for two adults and it took us about mins to see everything definitely aimed more towards kids so it might be better if you have children but i definitely do not recommend for adults ay overpriced,0.0,0,0,0.01190522796424627,0.18,0.42000000000000004,0.746274720510285,0.660576847341553
was highly highly disappointed for a one night stay and over i expected so much more leland truly let me down if you want a nice room go to the taylor where it ll be cheaper with valet parking and so many more amenities,0.0,0,0,0.025893480338598153,0.15634920634920638,0.5626984126984127,0.9698532858861232,1.1107058489117945
not a bad little international airport the wife and i typically fly in and out of this airport the only issue i have are the bathrooms not being that clean but other than that it is a good airport if you can do it try to get the schedule for arrivals in the morning on a weekend or midday on a weekday then you will be faced with less traffic,0.0,0,0,0.047823189500141285,0.19305555555555554,0.5342592592592593,2.497640149287684,2.7826135690298335
the service is good the animals are tons of fun and the food is pretty good but the d theatre wasn t enjoyable in the slightest still worth the trip though,0.0,0,0,0.058600308823274605,0.4583333333333333,0.5166666666666667,0.17490727566092076,0.27475198885277463
it was hard for us to find and maintain parking but it was so very worth it i ve been to several aquarium throughout the united states and this is one of the est in our region we took our month old grand daughter and she was in awe of the fish and the penguins,0.0,0,0,0.01292499541447208,0.13966666666666666,0.3743333333333333,1.4791155736866435,1.818051422807888
i don t think it s worth it for the price i think it s not worth it for the price,0.0,0,0,0.037834141139710994,0.075,0.1,-0.7442490486619695,-0.3682894419618559
so disappointed i bought season passes for my children and grandchildren seven park full after traveling with little ones buyer beware,0.0,0,0,0.017144904087153696,-0.19583333333333333,0.6,-0.08593438394422379,-0.3682894419618559
capitalism want to prosper in the atl build another airport oo crowded,0.0,1,1,0.020813533724471638,0.0,0.0,-0.8808803941694262,-0.9470267296950234
for entrance fee do not accept state park permit not in gt anyway good location and best hiking course biking etc totally hiking course but only sat fri and sunday open it as open course is only top of the mountain course,0.0,0,0,0.021965262434717366,0.275,0.64375,0.9946953487056607,0.9820975627488683
a mysterious theme park that is times more fun when you are with your child superstrong,0.0,0,0,0.039537122577827835,0.26666666666666666,0.5666666666666667,-0.6697228602033568,-0.6898101573691712
thought it was dirty in areas and disappointed not seeing alot of the animals,0.0,0,0,0.07828490497982867,-0.675,0.775,-0.7939331743010447,-0.8184184435320973
i enjoy to she would aquarium for sea mammals reptiles beating face with smiling eyes,0.4588,0,0,0.1514655738766638,0.4,0.5,-0.6945649230228944,-0.7541143004506342
more trips where things go wrong than right,0.0,0,0,0.0278070552010165,0.09523809523809523,0.6452380952380952,-1.2162482422331835,-1.2042433020208756
all i have to say is this airport gave me the motivation to get global entry when coming back into the you s from an international trip the wait is unbearable especially because this airport is extremely hot little to no ventilation and try and put cats and herding into a sentence lol busy busy place but the staff are pleasant at least,0.0,0,0,0.030857989000652668,0.1359848484848485,0.45606060606060606,2.43553499223884,2.332484567459592
we had a lot of fun but i wasn t expecting a halfway run down museum half of the exhibits weren t working,0.0,0,0,0.04247260222867252,-0.007407407407407418,0.21851851851851853,-0.4461442948275186,-0.2396811557989298
i really like selection of marine life and the teachers were friendly and knowledgeable the parking was great only bucks and plenty of spaces nice gift shop and just a warning pretty hot in there dress cool if you get hot like me,0.0,0,0,0.05680509163150408,0.3416666666666667,0.7555555555555556,1.094063599983811,1.0464017058303312
very nice airport easy signs to read not too big but big enough,0.0,0,0,0.010551776564328878,0.24266666666666667,0.5066666666666667,-0.9678276140378077,-0.8827225866135604
shoebill stork at zootaxa this was my first time seeing one in real life zootaxa zootampaatlowrypark plaza zoophotography zoophotographer yourshotphotographer animalphotography animalphotos wildlifephotography nationalgeographic nato natgeoyourshot shoebill shoebillstork,0.0,0,0,0.02790653526984318,0.225,0.31666666666666665,1.6157469191941,0.08183955960838549
snowflake c snowflake let it snow cloud with snow cloud with snow cold hands but warm heart blue heart tropical fish likechicago chicago winter sheddaquarium snow snowy snowfall showing,0.0,0,0,0.062001456989657,0.0,0.5666666666666668,0.5475382179539844,0.14614370268984853
awesome everything was clean and in working order we had tons of fun probably the best indoor edutainment place,0.0,0,0,0.014984684487076705,0.6666666666666667,0.55,-0.3716181063689059,-0.496897728124782
terrible not at all worth the price that they charge as others have stated many exhibits broken not able to be used and extremely outdated and boring in general for adults and a child,0.0,0,0,0.04377293199510377,-0.275,0.5947916666666666,0.5226961551344468,0.4676644180971638
it s small but it s worth seeing i think kids will like it,0.0,0,0,0.09146030936879337,0.024999999999999994,0.25,-1.0299327710866517,-0.8184184435320973
my flight was delayed hours so i ve had time anyway go to slide emilyagard,0.0,0,0,0.012518960189384629,0.0,0.0,-0.831196268530351,-0.7541143004506342
why is this airport ripping people off and it cost so much to here,0.0,0,0,0.047114937073857006,0.2,0.2,-0.9305645198085013,-0.8184184435320973
i m really surprised on how fast could it be the process to enter to the usa if you got sentry global entry,0.0,0,0,0.031960481252723154,0.10000000000000002,0.5,-0.42130223200798106,-0.2396811557989298
european passengers at hatfield jackson atlanta international airport already fearing the worst with the new president donald j trump flight ban i just spoke to a passenger who landed mins ago from amsterdam he s already trying to get a flight out before it s not possible cbs coronavirus covid atlanta,0.0,1,0,0.025697129626455217,-0.17272727272727273,0.4909090909090909,2.0007988928969325,1.5608348504820357
