industry,review_comment,rating
International Airport,"Always a great facility but was very disappointed all restaurants were closed except BWW and McDonalds. Only place for any food after 8pm besides these two options were snack vendors. I understand the COVID era, but the busiest airport in the world and very limited food options is not a good combination.",3
International Airport,"when you travel a lot, Hartsfield is inevitable.      Probably my least favorite U.S. airport.    Always crammed.",3
Airport,I wish the restaurant and coffee shops would open at the same time as the rest of the airport. Besides that everything was good.,3
Airport,Take your time there is a lot of walking required.,3
Airport,"A busy yet efficient airport.  The artwork and soundscapes on the moving sidewalks between some of the concourses are wonderful, way to many shops and restaurants are closed though.  Still can't handle the traffic.",3
International Airport,"Nice airport. BUSY. Are always looking to improve, so construction is evident. Not a bad airport to transfer through, but is a pain if it's starting point.",3
International Airport,Airport is busy during these summer pandemic days. You will see good citizens using their mask as required by the sanitary authority and you will see people protecting their chin or forehead with it. You will see it all. Follow the guidelines get your vaccine and we will all be fine. Safe travels.,3
International Airport,Crazy busy but what would u expect from an international airport.. .,3
International Airport,"Hartsfirld being the busiest airport in US and the world, manage your time to come atleast an hour or two hours before your departure. The line to security check point started under the big dome.",3
International Airport,"As a facility it's a very accommodating international airport as for anything being open or anywhere to eat any kitchens open to serve food, you could get a beer here and there, vending machines were bare, but other than that their ability to house aircrafts and get people on them...not bad. I also it isn't their fault I guess the moral or the story is to bring snacks.",3
International Airport,Get there early (2+ hours early) and you'll be fine.,3
International Airport,It was very crowded as expected. Not great food choices in concourse A,3
International Airport,I fly at least once a month and passenger demand is back in effect. My flight was packed and every seat was taken.,3
International Airport,"Hartsfield Atlanta Airport always has a lot of traffic, but if you know what Terminal you need. It's pretty self explanatory, some people just lose common sense in traffic! 🤷‍♀️",3
International Airport,"Make sure you eat before you get a connecting flight here. All the restaurants close early. We had one choice of food to eat because everything was closed by 8pm. The line was so long that we didn't have tome to wait and decided to grab something from the vending machines, but they don't work and would not take our card or dollar bills.",3
International Airport,The arrival wasn't great because of chaos to the car rental folks.bad customer service experience departure wasn't great either crowded approach to be let off and not into the job.But the specialty assistants are the anchor very professional and patience for the janky fliers,3
International Airport,It's a big airport the first time l ger lost,3
International Airport,"I really want to give this airport 5 star because I feel as far as air travel it's the most organized airport in the world. But currently aftermath of Covid its very boring, hardly anything open, everywhere are long lines. Just sad. So many people come through this place and so little to offer to them. Atlanta, wake up!",3
International Airport,Airport is to big to be haven those 2 hour tsa check lines,3
